bimo0000550745,Influencia del cloruro de etilo sobre la sangre durante la anestesia general,,,
bimo0000563552,El alma popular de España Conferencia...,,,
bimo0000563555,"El amo de la calle Sainete en un acto dividido en cuatro cuadros, en prosa",,,
bimo0000563559,Los caciques Farsa cómica de costumbres de politica rural. Distribuida en tres actos,,,
bimo0000563584,La cruz de Pepita Comedia en tres actos y en prosa,,,
bimo0000563594,La chica del gato Comedia en tres actos y en prosa,,,
bimo0000563599,El Chico de las Peñuelas ó no hay mal como el de la envidia Sainete lírico... en un acto...,,,
bimo0000563614,Doloretes Boceto lirico-dramático de costumbres alicantinas en un acto y tres cuadros,,,
bimo0000563623,Es mi hombre Tragedia grotesca en tres actos,,,
bimo0000563627,La Estrella de Olympia Zarzuela en un acto...,,,
bimo0000563637,Gazpacho Andaluz Pasillo cómico-lírico en un acto y en prosa,,,
bimo0000563651,La heróica villa Comedia en tres actos,,,
bimo0000563666,Me casó mi madre o Las veleidades de Elena Juguete cómico en tres actos...,,,
bimo0000563676,"El mirar de sus ojos sainete en un ato [sic.], dividido en cuatro cuadros, en prosa",,,
bimo0000563677,Los milagros del jornal Sainete en un acto y en prosa,,,
bimo0000563683,"La noche de Reyes Zarzuela en un acto, dividido en cuatro cuadros, original y en prosa",,,
bimo0000563685,El Padre Pitillo (Del anecdotario de un sacerdote) Comedia en tres actos,,,
bimo0000563693,"La pena negra Sainete lírico en un acto, dividido en tres cuadros",,,
bimo0000563697,La Pobre Niña Comedia en tres actos y en prosa,,,
bimo0000563699,"El pobre Valbuena Humorada lírica en un acto, ... en prosa",,,
bimo0000563718,La risa de Juana Comedia en tres actos inspirada en una obra de R. Coolus,,,
bimo0000563719,Rositas de olor Sainete madrileño...,,,
bimo0000563720,Sainetes,,,
bimo0000563733,El señor Pepe el templao o La mancha de la mora,,,
bimo0000563734,La señorita de Trevélez Farsa cómica en tres actos...,,,
bimo0000563760,"El tropiezo de la Nati o bajo una mala capa Sainete en dos actos, dividido en cuatro cuadros en prosa",,,
bimo0000627253,España ante las consecuencias económicas de la guerra,,,
bimo0000627258,Francmasonería Ritual escocés del maestro francmasón... seguido de la Historia de la Francmasonería... y de la segunda parte de la Jurisprudencia masónica...,,,
bimo0000627260,"Francmasonería Ritual escocés de los grados capitulares del cuarto al décimo octavo, o sea del maestro secreto al de príncipe rosacruz...",,,
bimo0000627261,"Francmasonería Ritual escocés y francés seguido en España, sus posesiones y dependencias, coordinado de orden del Grande Oriente Nacional de España",,,
bimo0000627263,"Memoria que de su delegación en el Congreso Internacional Francmasónico, celebrado en París los días 16 y 17 de julio de 1889 presentó el Hermano Eduardo C. de Puga (Moreto, gr. 33) al Grande Oriente Nacional de España",,,
bimo0000627268,"Ritual escocés del compañero francmasón, ajustado en sus definiciones a los últimos adelantos de las ciencias, e instrucción detallada de cuanto al compañero compete, seguido de la Historia de la francmasonería, su origen desarrollo y vicisitudes hasta 171 y de la jurisprudencia francmasónica...",,,
bimo0000627269,Romea! Loa original en dos cuadros y en verso,,,
bimo0000648523,"Discurso leído ante la Real Academia de Ciencias exactas, físicas y naturales en su recepción por D. Joaquin Maria Castellanau y Lleopart",,,
bimo0000648525,"La estación zoologica de Nápoles, y sus procedimientos para el exámen microscópico memoria presentada al Ilmo. Sr. Director General de Agricultura, Industria y Comercio",,,
bimo0000648528,Memoria acerca del estudio del sistema leñoso de las especies forestales y descripción micrográfica de las maderas del Olmo y Haya,,,
bimo0000648530,Recuerdos de mi vida (1854-1936),,,
bimo0000732911,Los Amantes de Teruel y ¡Pelavivos!,,,
bimo0000732915,"La cencerrada Comedia de costumbres aragonesas, en un acto y en prosa",,,
bimo0000732916,"Con licencia del ordinario pasillo cómico, de costumbres aragonesas, en un acto y en prosa",,,
bimo0000732919,Los Chicos de los pobres pasillo cómico en un acto y en prosa,,,
bimo0000732924,Fruta de Aragón Versos baturros,,,
bimo0000732925,Una hora fatal Pasillo cómico en un acto y en prosa,,,
bimo0000732928,Mostilladas Cuentos y escenas baturras,,,
bimo0000732930,Nuevo libro de los Enxemplos,,,
bimo0000732934,Romances de ciego : (Versos baturros),,,
bimo0000732935,"Los tenderos Zarzuela cómica en un acto dividida en dos cuadros, en verso y un intermedio en prosa",,,
bimo0000732938,Versos de muchos colores,,,
bimo0000764147,Agricultura,,,
bimo0000764153,Agricultura elemental española,,,
bimo0000764154,Agronomía y Fitotecnia... para... oposiciones... de Ayudantes del servicio agronómico,,,
bimo0000764159,Catálogo metódico de las plantas cultivadas en España,,,
bimo0000764161,Ciencias Primer grado,,,
bimo0000764168,Conocimientos de los terrenos agrícolas,,,
bimo0000764171,Discurso [sobre la Geografia como disciplina cientifica],,,
bimo0000764174,Ensayo de un catálogo metódico de las plantas fanerógamas dañinas o nocivas a los cultivos en España con la correspondencia entre los nombres científicos y los vulgares y seguido de indices alfabéticos,,,
bimo0000764176,Geografia,,,
bimo0000764178,Formación de la tierra laborable,,,
bimo0000764182,Historia Natural,,,
bimo0000764198,La población de la Mancha española en el centro de su máximo endorreísmo,,,
bimo0000764205,La vida de las flores,,,
bimo0000764221,Zootecnia Técnica industrial,,,
bimo0000781194,"Blasón [¡Resurrexit!, Villancicos de 1936...] Versos de la Cárcel",,,
bimo0000781196,Carmina la Caseruca o Cantares de la Montaña Zarzuela en dos actos,,,
bimo0000781201,Flor de esperanza Comedia en un acto,,,
bimo0000831444,Historias vulgares,,,
bimo0000862961,Arcadio es feliz,,,
bimo0000862971,"Cuentan de una mujer (II'était une fois...) Aventura en tres actos, divididos en seis cuadros",,,
bimo0000863091,Estrella Juguete cómico en un acto y en prosa,,,
bimo0000863116,Mi compañero el ladrón Juguete cómico en tres actos y en prosa,,,
a4282581,"Haendel su vida, sus obras",,,
bimo0001307000,La virtud salvaje,,,
bimo0001309954,Musarañas : novela,,,
bimo0001316510,"Discursos leídos ante la Real Academia de la Historia en la recepción... de D. Antonio Pirala... , [contestación de D. Antonio Sánchez Moguel]",,,
bimo0001410877,La guerra del Transvaal ,,,
bimo0001542609,Viva mi dueño,,,
bimo0001908062,La Fontana de Oro : novela histórica,,,
bimo0001908705,Lo difícil que es ir al cielo-- : novela original,,,
Mimo0000050323,Bailén,,,
Mimo0000050325,Juan Martín el Empecinado,,,
Mimo0000051670,La Corte de Carlos IV,,,
Mimo0000680636,Manolín : novela original,,,
Mimo0000857375,La flor de la playa : novela inédita,,,
Mimo0000859025,"La Virgen María : boceto de una obra teatral, inédito",,,
Mimo0001291554,Artículos varios : discursos,,,
Mimo0001405579,La lira del Tajo,,,
Mimo0002189997,Doña Perfecta,,,
a5534641,Miau,,,
a5536448,Resumen de un debate sobre el problema social,,,
bimo0000733521,Programa del curso de Fisiología y esterior [sic] de los principales animales domésticos,,,
bimo0000902692,Canciones (1921-1924),,,
bimo0001097358,Plan de reforma de la Patología general y su clínica así en el concepto de institución médica como en el de asignatura académica,,,
bimo0000951779,Nuevo ideal de la humanidad,,,
bimo0002038446,Estudios económicos y sociales,,,
bimo0000689621,"Recopilacion de las indulgencias con que la munificencia de los sumos pontífices ha enriquecido a las tres órdenes del seráfico P.S. Francisco, extendidas en su mayor parte a todos los fieles",,,
bimo0000689622,Regla é indulgencia de los Terciarios y Cordigeros Franciscanos,,,
bimo0000834855,Cartilla de agricultura,,,
bimo0000834859,"Conferencia agrícola pronunciada en el Paraninfo de la Universidad de Madrid, el día 14 de enero de 1877",,,
bimo0000834861,Cultivo del olivo plantas y animales que lo atacan y medios de perseguirlos,,,
bimo0000834863,"Discurso pronunciado por D. Zoilo Espejo al tomar posesión de la presidencia de la Asociación de Ingenieros Agrónomos, en Junta General celebrada el 14 de enero de 1877",,,
bimo0000834865,Insectos que atacan al olivo en el término de Montilla,,,
bimo0000834866,Principales causas provenientes del clima y suelo que se oponen al dessarrollo de la agricultura española conferencia agrícola pronunciada el domingo 24 de noviembre de 1878,,,
bimo0000834870,El vinicultor licorista,,,
bimo0001121592,"Nociones de educación cívica, jurídica y económica : adaptada a los programas de rudimentos de Derecho ...",,,
bimo0001121598,Rudimentos de Derecho,,,
bimo0001268307,Estudios de lejislación y de jurisprudencia,,,
bimo0001274024,San Francisco de Asís,,,
bimo0001408641,El hombre de toga : cuatro ensayos,,,
bimo0001642244,Nociones fundamentales del derecho,,,
bimo0000681326,"Discurso pronunciado por el Excmo. señor D. Antonio Cánovas del Castillo, el día 6 de noviembre de 1882 en el Ateneo Científico y Literario de Madrid, con motivo de la apertura de sus cátedras",,,
bimo0001555378,"Enseñanza del trabajo manual en las escuelas obra novísima, dedicada al derrollo físico e intelectual de los niños, preparándolos debidamente para ganarse su subsistencia : útil especialmente en las escuelas urbanas y rurales de la isla",,,
bimo0001863021,"Jeografía física i política del Distrito Federal, capital de los Estados Unidos de Colombia",,,
bimo0002148074,"Curso de cultura islámica (30 lecciones), curso de historia de España (30 lecciones) nuevas doctrinas, nuevos métodos, nueva interpretación de la historia de España",,,
bimo0001596665,"La ""season"" de Bayas",,,
bimo0001674172,Poesías,,,
Mimo0002217313,"Alfonso XIII y sus cómplices (memorias de una de las víctimas), en las que se ve lo que ha cambiado España en veinte años (1911-1931)",,,
bimo0001344086,Lucrecia Borja estudio histórico,,,
bimo0001163986,Orientaciones : (poesías),,,
bimo0001175310,Tratado de derecho natural,,,
bimo0001217421,"Celos : entremés en prosa, original",,,
bimo0001217428,El condado de Mairena : comedia en tres actos original de Pedro Muñoz Seca,,,
bimo0001217453,"Don Pedro el Cruel : zarzuela cómica en un acto y un solo cuadro, en prosa",,,
bimo0001217454,Doña María Coronel : comedia en dos actos,,,
bimo0001217456,El drama de Adán : humorada en tres actos,,,
bimo0001217459,La eme : juguete cómico en tres actos,,,
bimo0001217468,El espanto de Toledo : humorada en tres actos,,,
bimo0001217483,El fotógrafo : juguete cómico en un acto y en prosa,,,
bimo0001217503,El jilguerillo de los Parrales : sainete en un acto y en prosa,,,
bimo0001217505,Lo que Dios dispone : comedia en tres actos,,,
bimo0001217512,Los que fueron : entremés en prosa,,,
bimo0001217523,"Mari-Nieves : zarzuela en un acto, dividido en cuatro cuadros, en verso y prosa",,,
bimo0001217531,Mentir a tiempo : entremés en prosa,,,
bimo0001217544,"La muerte del Dragón : cuento en tres actos, el segundo dividido en tres cuadros, en prosa y verso con los ripios absolutamente indispensables",,,
bimo0001217553,El niño de San Antonio : sainete de costumbres andaluzas : en un acto y tres cuadros,,,
bimo0001217565,El padre alcalde : comedia en tres actos,,,
bimo0001217576,¡Pégame Luciano! : comedia en tres actos,,,
bimo0001217580,"Los pergaminos : juguete cómico en tres actos y en prosa original, estrenado en el Teatro de la Comedia el 7 de mayo de 1918",,,
bimo0001217589,La plancha de la marquesa : juguete cómico en un acto y en prosa,,,
bimo0001217614,"La raya negra : cuento en tres actos, cada uno de ellos dividido en dos cuadros",,,
bimo0001217623,La razón de la locura : comedia gran guiñolesca en tres actos y en prosa,,,
bimo0001217626,El refugio : comedia en tres actos,,,
bimo0001217639,Los sabios : comedia en tres actos,,,
bimo0001217644,Sanjuan y Sampedro : entremés en prosa,,,
bimo0001217654,El secreto de Lucrecia : comedia en tres actos,,,
bimo0001217699,Tentaruja y compañía : entremés en prosa,,,
bimo0001217736,Los trucos : comedia en tres actos,,,
bimo0001217751,Una lectura : entremés en prosa,,,
bimo0001217778,La verdad de la mentira : comedia en tres actos,,,
bimo0001224886,"La piel de león comedia en tres actos, en prosa",,,
bimo0001224893,Verdades y ficciones,,,
bimo0001226007,Eusebio Blasco,,,
bimo0001226167,La internacional : comedia en un acto y en verso,,,
bimo0001226194,"Nuestra Señora de París : melodrama lírico en tres actos y once cuadros, inspirada en la novela del inmortal Victor Hugo y escrito en prosa",,,
bimo0001226215,Salon-Eslava : apropósito cómico-lírico en un acto y en verso original,,,
bimo0001241568,Los piratas de los barrios bajos,,,
bimo0001241570,Lo que vi en la guerra : diario de un soldado,,,
bimo0001241576,"Señoritos chulos, fenómenos, gitanos y flamencos",,,
bimo0001242155,El cuarto mandamiento : drama en cinco actos,,,
bimo0001242156,Detrás de las trincheras : páginas intimas de la guerra y la paz desde 1868 hasta 1876,,,
bimo0001242169,El Pícaro mundo,,,
bimo0001242174,El vil metal,,,
bimo0001242175,¡¡Los 300.000 duros!! : historia de un pobre hombre,,,
bimo0001243463,Patria,,,
bimo0001244858,"La indigencia espiritual del sexo femenino : (las pruebas anatómicas, fisiológicas y psicológicas de la pobreza mental de la mujer. Su explicación biológica)",,,
bimo0001244910,Documenta pathologica : modernos estudios sobre patología interna,,,
bimo0001244913,La inmortalidad y los orígenes del sexo : (una inquisición biológica),,,
bimo0001244920,Patología postural : fisiología patológica y clínica de los complejos ortogenéticos,,,
bimo0001244921,Physis y psyquis : fragmentos para una doctrina genética y energética del espíritu,,,
bimo0001244922,El problema del mundo interior,,,
bimo0001246307,Discurso leído por el Excmo. Sr. D. Gaspar Núñez de Arce el día 3 de diciembre de 1887 en el Ateneo Científico y Literario de Madrid con motivo de la apertura de sus cátedras,,,
bimo0001246311,Entre el alcalde y el Rey zarzuela en tres actos y en verso,,,
bimo0001246320,Un idilio y una elegía,,,
bimo0001246336,La pesca : poema,,,
bimo0001246353,La selva oscura poema,,,
bimo0001246356,La selva oscura : Poema,,,
bimo0001246362,¡Sursum corda! : poema,,,
bimo0001246369,Última lamentación de Lord Byron,,,
bimo0001246372,El vértigo poema,,,
bimo0001246380,El vértigo : poema,,,
bimo0001246389,"Quien debe, paga comedia en tres actos y en verso",,,
bimo0001255299,Gontràn el Bastardo o el Pastor de las Navas novela histórica,,,
bimo0001263362,El anillo de Satanás : (memorias del reinado de Fernando VI) : novela histórica original,,,
bimo0001263377,Guzmán el Bueno : novela histórica,,,
bimo0001263378,Guzmán el Bueno novela histórica original,,,
bimo0001263381,"El Hechicero, ó el Castillo de los siete Condes novela original",,,
bimo0001263389,El padre Ginés : (memorias del tiempo de Felipe II),,,
bimo0001263409,Las víctimas del amor : (estudio del corazón humano) : novela de costumbres contemporáneas,,,
bimo0001263411,La vida alegre : cuadros de costumbres,,,
bimo0001265032,El libro de los Alcaldes y Ayuntamientos,,,
bimo0001265035,Práctica general forense tratado que comprende la constitución y atribuciones de todos los tribunales y juzgados y los procedimientos judiciales,,,
bimo0001265040,Práctica general forense tratado que comprende la constitucion y atribuciones de todos los Tribunales y Juzgados y los procedimientos judiciales,,,
bimo0001265082,Ortografía racional : o sea la R. Academia Española juzgada por D. Marcelino Menendez Pelayo. Carta inédita de este eminente crítico a D. Alejandro Pidal y Mon / publicada por U.F. ,,,
bimo0001265316,Ignacio Sánchez Mejias,,,
bimo0001269696,Nuevo viaje al Parnaso : poetas contemporáneos,,,
bimo0001269700,El Señorito Octavio novela sin pensamiento trascendental,,,
bimo0001270903,Neologismos y americanismos,,,
bimo0001270910,"Poesías de Ricardo Palma Juvenilia, Armonías, Cantarcillos ...",,,
a5016411,¡Viva España! : historia popular de la guerra de Cuba,,,
a5086611,"Majas, manolas y chulas historia, tipos y costumbres de antaño y ogaño",,,
bimo0000843381,"Estudio sobre la organización y costumbres del país vascongado con ocasión del examen de las obras de los Sres. Echegaray, Labairu, etc.",,,
bimo0001264525,Los Croquer,,,
bimo0001295428,Guerra de la Independencia : extractada para uso de los niños,,,
bimo0000951766,"Jesús de Nazareth novela apocalíptica, seguida de cuatro cuentos fantásticos",,,
bimo0001745785,"Los restos de Colón recuerdos históricos y observaciones a la Academia Española de la Historia y al Ilmo. Sr. Fray Roque Cocchia, Obispo de Orope delegado Apostólico en la República de Santo-Domingo",,,
bimo0000743555,"La fiesta del árbol : recuerdos, datos, consejos, himnos, poesías, máximas y pensamientos",,,
bimo0001158965,Directorio de altar y coro dado a la Basílica Catedral de Oviedo,,,
bimo0000647960,Historia del descubrimiento de América,,,
bimo0000650158,Libro de los galicismos,,,
bimo0001169207,La imprenta en Manila desde sus orígenes hasta 1810,,,
bimo0000985530,Imagen de tu huella ,http://bdh-rd.bne.es/viewer.vm?id=0000269710&page=1 **,,
bimo0000586897,Nuevas nacionalidades en Europa estudio geográfico-político con un mapa,,,
bimo0000924606,La acción de Peralejo,,,
bimo0000931433,El cañón de dinamita,,,
a4970945,Crónica de la provincia de Ávila,,,
bimo0001253852,Todo se pasa-- : novela española contemporánea,,,
bimo0001253853,"Turquia y los estados danubianos : su historia, su geografía, su arte y sus costumbres",,,
bimo0001262706,El pesimista corregido,,,
bimo0001263952,Orgía de hambre,,,
bimo0001263955,Panza-al-Trote relación contemporánea,,,
bimo0001264058,Los visigodos en España,,,
bimo0001264257,"La conversión de los pecadores alcanzado por la devoción del Corazón de María : o noticia del origen, excelencias y admirables frutos de la Archicofradía de este Santísimo e Inmaculado Corazón",,,
bimo0001270424,"Acontecimientos literarios, 1888",,,
bimo0001270434,Poesías de D. Melchor de Palau y Catalá,,,
bimo0001270435,Poesías y cantares,,,
bimo0001270439,Verdades poéticas,,,
bimo0001271572,"Escritura y lenguaje de España, en prosa y verso : arreglada por rigurosa orden de siglos hasta el año 875, fecha del manuscrito original mas antiguo y que existe en nuestros archivos : obrita que contiene sobre 200 caracteres de letra",,,
bimo0001271597,Geografía para niños,,,
bimo0001271598,Geografía para niños (4º grado) : demostrada y adornada en 46 mapas y 170 viñetas,,,
bimo0001271604,Geografía para niños demostrada y adornada con 46 mapas y 89 viñetas,,,
bimo0001271605,Geografía para niños demostrada y adornada con 46 mapas y 89 viñetas,,,
bimo0001271623,"Guía del artesano libro que contiene los documentos de uso más frecuente en los negocios de la vida, y 240 caracteres de letra, para facilitar la lectura de manuscritos",,,
bimo0001271640,Historias morales para la lectura de la taquigrafía para los que la estudian,,,
bimo0001271667,"Miscelánea general de documentos varios arreglados á las leyes vigentes, usos y costumbres",,,
bimo0001272160,Cuentos y leyendas,,,
bimo0001272644,Los Estados Unidos y la América del Sur los yankees pintados por sí mismos,,,
bimo0001277549,"Discursos pronunciados en el Senado por el Excmo. señor don Luis María Pastor, ex-ministro de Hacienda, en las sesiones del 9, 10 y 11 de junio de 1864",,,
bimo0001292534,Tipos trashumantes croquis a pluma,,,
bimo0001293433,Geografía general física y política de los Estados Unidos de Colombia y geografía particular de la ciudad de Bogotá. Tomo primero,,,
bimo0001295075,El hombre de las tres vacas : narraciones inverosímiles,,,
bimo0001296089,"La Jarretera solemne investidura de S.M. don Alfonso XII de Borbón y Borbón, Rey de España, verificada en el Real Palacio de Madrid el día 11 de octubre de 1881",,,
bimo0001296090,"XXV Jubileo de la Coronación de León XIII (3 de Marzo de 1902) carta a la Ilma. Sra. Dª María de la Soledad Salamanca y Wall de Hierro, marquesa de la Breña",,,
bimo0001296095,Necrología del excelentísimo señor don Vicente Vignau y Ballester,,,
bimo0001296096,El Principado de Asturias bosquejo histórico-documental,,,
bimo0001296097,La reina de las flores,,,
bimo0001297082,El alma dormida (novela madrileña),,,
bimo0001297096,Los dos regalos,,,
bimo0001297102,Historias callejeras,,,
bimo0001297106,Las panochas de oro,,,
bimo0001297112,La última lucha,,,
bimo0001640928,"Ensayos y revistas, 1888-1892",,,
bimo0001640930,"A 0,50 poeta : epístola en versos malos con notas en prosa clara",,,
bimo0001640931,Museum (mi revista). Núm. 1,,,
bimo0001641471,Agricultura elemental,,,
bimo0001641914,"Apuntes para la defensa del Excmo. Sr. Duque de Huéscar, conde de Montijo, en el pleito con el Excmo. Sr. Duque de Escalona y las herederas de D. Andrés Pacheco, sobre la mitad reservable de los mayorazgos de Villena, Escalona y otros",,,
bimo0001641916,"Cuestión de los trigos : defensa del Excmo. Sr. D. Manuel Alonso Martínez y fallo del Consejo de Estado sobre el contrato de comisión conferido a la razón social Tapia, Bayo y Compañía para la compra de granos en el extranjero y su transporte a la península en 1856 y 1857",,,
bimo0001641917,"Demanda presentada ante el Consejo de Estado por el licenciado D. Manuel Alonso Martínez a nombre de los accionistas, gran número de obligacionistas y todos los demás acreedores de la Compañía del Ferrocarril de Alar del Rey a Santander, contra el Real decreto de 6 de mayo último, por el cual se declara la disolución de la Sociedad y la caducidad de la concesión",,,
bimo0001641924,Estudios sobre filosofía del derecho discursos y memorias leídos en la Academia de Ciencias Morales y Políticas,,,
bimo0001641925,Examen del derecho de propiedad,,,
bimo0001641927,La familia memoria leída en la Academia de Ciencias Morales y Políticas,,,
bimo0001643105,Tardes de verano en el Real Sitio de San Ildefonso llamado La Granja,,,
bimo0001643665,Apelación al público de un fallo de la Real Academia Española : poema presentado a la misma en el último Certamen Extraordinario,,,
bimo0001643671,La voz que clama en el desierto,,,
bimo0001644329,Selvicultura o Cría y cultivo de los montes,,,
bimo0001644396,Santiago Arabal : historia de un pobre niño,,,
bimo0001644413,Cartas literarias sobre el Quijote,,,
bimo0001644961,La responsabilidad de las multitudes discurso leído por Manuel Azaña Diaz en la Universidad Central,,,
bimo0001644967,"Conferencia pronunciada por el señor don Gumersindo Azcárate, el día 18 de diciembre de 1891",,,
bimo0001645722,"El colegial o seminarista teórica y prácticamente instruido obra utilísima, o más bien necesaria para los jóvenes de nuestros días que siguen la carrera eclesiástica",,,
bimo0001646036,Ensayo sobre la historia del derecho de propiedad y su estado actual en Europa,,,
bimo0001646093,Juan Miseria cuadro de costumbres populares,,,
bimo0001646435,Artículos sobre beneficiencia y prisiones,,,
bimo0001646445,"Informes presentados en los Congresos Penitenciarios de Estocolmo, Roma, San Petersburgo y Amberes",,,
bimo0001646496,Tiempo perdido,,,
bimo0001646516,El Capitán Veneno (estudio del natural),,,
bimo0001646553,El escándalo novela,,,
bimo0001646565,Tres amigas : novela original,,,
bimo0001646571,Llovido del cielo comedia en dos actos y en verso,,,
bimo0001646573,El régimen parlamentario en la práctica,,,
bimo0001646628,Aprobados y suspensos pasillo cómico en un acto y en verso,,,
bimo0001646641,Juego de prendas juguete cómico en dos actos y en prosa,,,
bimo0001646644,La marquesita comedia en un acto y en prosa,,,
bimo0001646645,El autor del crímen juguete cómico en un acto y en prosa,,,
bimo0001646653,Paciencia y barajar oomedia [i.e. comedia] en un acto y en prosa,,,
bimo0001646667,Pérez y Quiñones comedia en un acto y en prosa,,,
bimo0001646689,Los tocayos juguete cómico en un acto y en prosa,,,
bimo0001646694,Venta de Baños sainete en un acto y en prosa,,,
bimo0001646733,"Examen de las bases aprobadas por las Cortes, para la reforma de las prisiones",,,
bimo0001646736,Discurso leído el señor D. Gumersindo de Azcárate el día 10 de Noviembre de 1893 en el Ateneo Científico y Literario de Madrid con motivo de la apertura de sus cátedras,,,
bimo0001646885,"El hijo de todos comedia en dos actos, original y en verso",,,
bimo0001647003,"Don Luis Osorio o Vivir por arte del diablo drama fantástico de magia, en tres actos y en verso",,,
bimo0001648145,"Biografía del Dr. D. Juan Antonio González canónigo penitenciario que fue de la Santa Iglesia Catedral de Segovia, Predicador de S.M., etc., etc.",,,
bimo0001648147,Discurso sobre la conformidad entre la narración que Moisés hace del diluvio y los descubrimientos de las ciencias naturales,,,
bimo0001648149,Lecturas segovianas,,,
bimo0001648150,María Santísima y sus imágenes,,,
bimo0001648320,El regionalismo y los juegos florales,,,
bima0000041086,"Exposicion hecha á Su Magestad sobre la deuda pública de la Nación, con los estados de ella",,,
bimo0001659303,Los liberales sin máscara,,,
bimo0001499125,Juan Colom : discurso histórico hecho a la Asociación de Católicos y vertido del mallorquín al castellano,,,
bimo0001499126,"Polémica acerca de ""En Juanot Colom""",,,
bimo0000911031,Enseñanza matemática,,,
bimo0001079586,Una evolución y una revolución de la arquitectura española (1480-1520) : (conferencia dada en el Ateneo de Madrid),,,
bimo0001881471,Siluetas filipinas,,,
Mimo0000797729,Los mil y un fantasmas. Tomo I : cuentos de media noche,,,
Mimo0000951704,"Los contemporáneos. Segunda serie : apuntes para una historia de la literatura hispanoamericana a principios del siglo XX : José Santos Chocano, Manuel machado, Carlos Arturo Torres, Magdalena de Santiago Fuentes, Luis López Ballesteros, José Francés",,,
Mimo0001025609,Clasificación de los delincuentes según su psicopatología,,,
Mimo0001025614,La defensa social,,,
Mimo0001025615,El delito y la pena ante la filosofía biológica,,,
Mimo0001081029,Cuentecitos sin importancia,,,
Mimo0001181885,Curso elemental teórico-práctico de Retórica y Poética,,,
Mimo0001197154,"Minucias lexicográficas Tata, Tambo, Poncho, Chiripa, etc., etc.,",,,
Mimo0001263960,La señorita de La Cisniega novela,,,
bimo0002307917,Viajando por Europa impresiones rápidas,,,
bimo0002309857,Aquende y allende de Suez,,,
bimo0002318058,"Chile y Bolivia : su geografía, su historia, sus habitantes y costumbres, flora y fauna de ambos estados",,,
bimo0002319190,"Memoria relativa a la excursión verificada por los alumnos de tercer año de la Escuela Especial de Ingenieros de Montes a los montes públicos, dunas y alcornocales de la provincia de Gerona por el verano de 1882",,,
bimo0002325407,"La América central : Costa-Rica, Guatemala, El Salvador, Honduras, Nicaragua: su historia, geografía, producción, etnografia y costumbres",,,
bimo0002328822,Mi viaje a Oceanía : historia de la fundación de nuestras misiones en las Islas Carolinas: relación curiosa,,,
bimo0002358421,Descubrimiento del río de las Amazonas : según la relación hasta ahora inédita de Fr. Gaspar de Carvajal con otros documentos referentes a Francisco de Orellana y sus compañeros ...,,,
bimo0002385526,Viajes a Oriente,,,
bimo0000839566,La reina mártir : apuntes históricos del siglo XVI,,,
bimo0000848031,Andar y ver : escursion a las provincias del norte y mediodia de Francia,,,
bimo0000869701,Examen histórico-crítico del reinado de don Pedro de Castilla : obra premiada por voto unánime de la Real Academia Española en el certamen que abrió la misma en 2 de marzo de 1850,,,
bimo0000891418,"Cabezas : pensadores y artistas, políticos, novelas y novelistas",,,
bimo0000923603,La mujer en los palacios reales,,,
bimo0000951732,"Sir John French : el heroísmo del soldado inglés, la improvisación de un ejército, la personalidad del General French",,,
bimo0000955802,Goethe : ensayos críticos,,,
bimo0000972428,Apuntes de viaje de San Juan de Puerto-Rico a la Sierra de Luquillo,,,
bimo0001151051,"Historia de Ávila, su provincia y obispado",,,
a5089607,Escritos y discursos forenses,,,
bimo0000647970,La fórmula del progreso,,,
bimo0001121573,Democracia social revolucionaria y conservadora,,,
bimo0001197015,Elementos de cronología,,,
bimo0001225832,Buscando primos : juguete cómico en un acto y en verso,,,
bimo0000733895,"Democracia colectivista : lecciones de sociología sobre una nueva política a la antigua española, calcada de la que hoy siguen los partidos más radicales",,,
bimo0000792015,Autocracia y democracia,,,
bimo0000979387,Ensayos poéticos y artículos en prosa literarios y de costumbres,,,
bimo0001121577,Dos idearios y dos democracias : democracia social revolucionaria y democracia social conservadora,,,
bimo0001207662,"Discurso leido por el Excmo. Sr. D. Segismundo Moret el día 9 de noviembre de1895 en el Ateneo Científico y Literario de Madrid, con motivo de la apertura de sus cátedras",,,
bimo0001740388,La verdad,,,
bimo0001999314,Monografía geológica del Valle del Lozoya,,,
bimo0000647934,Discursos parlamentarios de don Emilio Castelar en la Asamblea Constituyente,,,
bimo0000647938,Discursos parlamentarios de Emilio Castelar en la Asamblea Constituyente,,,
bimo0000681311,"Discurso pronunciado por el Excmo. Sr. D. Antonio Canóvas del Castillo, en la sesión del Congreso del día 11 de abril de 1867",,,
bimo0001296075,La cuestión esencial,,,
bimo0001313078,"Discurso leído ante Sus Majestades y Altezas Reales por el Excmo. Sr. D. Alejandro Pidal, en Junta Pública celebrada por la Real Academia Española el día 17 de mayo de 1908, con motivo del centenario del Dos de Mayo . Varias poesías patrióticas de autores que vivieron durante la Guerra de la Independencia",,,
bimo0001313130,Discurso pronunciado por D. Alejandro Pidal y Mon en la sesión del Congreso Católico del día 3 de mayo de 1889,,,
bimo0001313135,"Discurso leído por el Excmo. Sr. D. Alejandro Pidal y Mon, al tomar posesión del cargo de Presidente del Círculo Conservador en Madrid el día 3 de enero a 1898",,,
